0.42408,0.02653,0.53492,0.4036,0.29359,0.30995,0.03648,0.43068,0.2183,0.09941,0.01565,0.28832,0.48082,0.18494,0.49275,0.55242,0.90909,0.06125,0.1614,0.60116,0.19847,0.73819,0.58194,0.54008,0.66328,0.22305,0.41836,0.42814,0.82681,0.6302,0.79798,0.06007000000000001,0.21582,-0.75569,-0.63453,0.20837,0.14919000000000002,-0.30004000000000003,0.24989,-0.8595299999999999,-0.29826,0.16248,0.18986,0.30935,-0.29134,0.3,-0.65055,-0.27305,0.26978,0.51198,-0.11079,0.0,0.29246,0.8371,0.44359,0.24146,0.1061,0.03073,0.24528000000000005,0.27247,0.00562,0.51389,0.17084000000000002,0.17443,0.28889000000000004,0.5,0.02583,0.0,0.02079,0.20307,0.42337,0.03095,0.30503,0.03451,0.37551,0.03187,0.26962,0.21062,0.03727,0.0,0.5,0.4,0.5439,0.38805,0.0,567.693,2.64849,0.0,0.0,4.40732,0.0,2.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2726,0.26,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.9224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.33169,3.33169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21017
0.46773,0.03565,0.46849,0.30076,0.2213,0.4546,-0.20362,0.38685,0.29387,0.01156,0.01156,0.20036,0.14809,0.4954,0.0,0.32324,0.66667,0.0,0.0,0.32698,0.10368,0.86693,0.6157699999999999,0.7105100000000001,0.50559,0.21632,0.43632,0.28901,0.88418,0.69621,0.76179,0.0,0.28974,-0.74012,-0.5884,0.15417,0.10177,0.0,0.25344,-1.0,-0.31854,0.56553,0.25295,0.468,-0.28215,0.26059,-0.17404,0.0,0.53322,0.26827,-0.02427,0.0,0.36781,0.74661,0.22652,0.17113,0.17349,0.04515,0.31819000000000003,0.27023,0.18498,0.65972,0.17084000000000002,0.04866,0.08877,0.4330100000000001,0.03028,0.0,0.28212,0.0,0.48627,0.01933,0.5321100000000001,0.007409999999999998,0.29144000000000003,0.13229000000000002,0.31945,0.33159,0.2756,0.0,0.6,0.5,0.98673,0.42092,0.0,635.40799,2.42325,0.0,0.0,4.4129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69348,0.0,0.0,1.6676799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.50477
0.39218,0.01064,0.49112,0.2798,0.1686,0.35325,0.03549,0.43068,0.17307999999999998,0.16276,0.09205,0.24138,0.17548,0.46445,0.0,0.5173399999999999,0.76923,0.0,0.0,0.52317,0.1785,0.73819,0.58173,0.64612,0.54427,0.23993,0.45344,0.31987,0.7850600000000001,0.6302,0.73929,0.0,0.09269,-0.85665,-0.6354,0.34358,0.25984,0.0,0.38644,-0.94736,-0.34876,0.24232,0.27626,0.4191,-0.29134,0.37808,-0.48036,-0.17065,0.33024000000000003,0.64378,-0.60151,0.0,0.34631,1.0,0.40615,0.21132,0.1365,0.0069,0.28866,0.16526,0.02021,0.51389,0.17084000000000002,0.09278,0.11111,0.5,0.02444,0.0,0.02079,0.06114,0.40971,0.04433,0.30542,0.00863,0.40508,0.1164,0.25598000000000004,0.25133,0.15106,0.0,0.5,0.4,0.32753000000000004,0.229,0.0,2222.27059,2.47046,0.0,0.0,3.3450800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0216400000000005,0.0,0.0,0.0,0.0,0.0,-8.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.14037,0.0,2.64013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.26854
0.45832,0.00521,0.6222300000000001,0.43571,0.10061,0.31507,0.05092,0.5,0.3642,0.00619,0.00456,0.26945,0.36338,0.27831,0.23453,0.23873000000000005,0.71429,0.0,0.0,0.4382,0.00936,0.86693,0.6157699999999999,0.67965,0.57247,0.40998,0.41478,0.24237,0.9744,0.61916,0.86806,0.0,0.25909,-0.74012,-0.60406,0.26624000000000003,0.4910600000000001,-0.39844,0.46249,-0.8318,-0.33863000000000004,0.09778,0.64291,0.90514,-0.28215,0.74054,-0.19511,0.0,0.52912,0.30001,-0.18678,0.0,0.26113000000000003,0.4902,0.35626,0.12124,0.18406,0.0832,0.33318000000000003,0.96722,0.18631,0.6875,0.98717,0.8232,0.49037,0.36,0.04583,0.0,0.49214,0.052910000000000006,0.13635,0.01865,0.47324,0.007409999999999998,0.71426,0.02453,0.23087,0.33208000000000004,0.46145,0.0,1.0,0.9,0.85916,0.70549,0.0,70.40789000000002,4.41935,0.0,0.0,4.75971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21506
0.63705,0.00245,0.32378,0.20314,0.02169,0.0,0.5929300000000001,0.46534,0.23639,0.0005,-0.00518,0.05704,0.04809,0.0,0.03466,0.22385,0.71429,0.0,0.0,0.26947,0.00936,0.10727,0.5180899999999999,0.5586899999999999,0.30086,0.29417,0.3067,0.07343,0.9744,0.61916,0.96149,0.0,0.53173,-0.95981,-0.99285,0.40223,0.01851,0.0,0.44239,0.0,-0.38988,0.0,0.05239,0.4105,-0.95406,0.3221,-0.18279,0.0,0.18071,0.18939,0.4709100000000001,0.0,0.30269,0.17632,0.12443,0.20142,0.44496,-0.27003,0.20951,1.40132,0.12143,0.4930600000000001,0.09096,0.09656,0.41472,0.0,0.20347,0.0,0.20859,0.28355,0.02022,-0.02019,0.63985,1.0,0.3883,0.01725,0.22993,0.48393,0.51948,0.0,0.5,0.3,3.36576,2.51343,3.789930000000001,667.4736,1.88694,252.67349,0.0,3.29134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23499,0.14492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18492
0.39218,0.017730000000000003,0.53827,0.47093,0.1686,0.15436,0.05573,0.43068,0.18903,0.00206,0.00206,0.30842,0.06677000000000001,0.23294,0.0,0.48799,0.71429,0.0,0.0,0.49927,0.13764,0.86693,0.6157699999999999,0.70526,0.48774,0.17488,0.50717,0.13062,0.8081,0.63097,0.57155,0.0,0.17515,-0.74012,-0.6645,0.12933,0.16535,0.0,0.31242,-0.8699,-0.39999,0.45822,0.4340600000000001,0.67525,-0.28215,0.28613,-0.34584000000000004,0.0,0.43696,0.17043,-0.60151,0.0,0.35215,0.58386,0.4875600000000001,0.15903,0.14522000000000002,0.03537,0.32081,0.49494,0.02626,0.51389,0.17084000000000002,0.32521,0.40148,0.4899,0.02444,0.0,1.0,0.0,0.11477,0.02274,0.29535,0.007409999999999998,0.43058,0.14159000000000002,0.30786,0.20862,0.03297,0.0,0.5,0.4,0.6561100000000001,0.47574,0.0,688.63887,2.14394,0.0,0.0,3.44657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36662,0.0,0.0,7.0244800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8263,-10.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.27069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.616170000000004
0.46773,0.00424,0.3665,0.27138,0.40669,0.57213,-0.20105,0.38685,0.32533,0.04492,0.0079,0.30869,0.43572,0.45455,0.3067,0.34524,0.625,0.0,0.0,0.34195,0.0716,0.34457,0.52665,0.5128699999999999,0.49947,0.44902,0.45335,0.81739,0.8698600000000001,0.70653,0.78132,0.0,0.38255,-1.0,-0.83057,0.04885,0.058920000000000014,0.0,0.00264,-1.0,-0.31854,0.43885,0.00984,0.4607,-0.37093,0.08987,-0.17404,0.0,0.35223000000000004,0.11576,-0.48084,0.1957,0.31033,0.5837100000000001,0.14013,0.4083,0.5261,0.44057,0.21139,0.44739,0.17812,0.65972,0.19708,0.34303,0.99988,0.34641,0.14784,0.28657,0.04352,0.23878,0.22216,0.01933,0.59099,0.02561,0.53899,0.01611,0.14134000000000002,0.36702,0.30514,0.0,0.9,0.8,0.72636,0.37562,0.0,458.11868,2.96292,0.0,0.0,5.99156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14038,6.67874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82798
0.3191,0.01246,0.8416799999999999,0.6369100000000001,0.26865,0.35847,0.05591,0.38685,0.34475,0.05875,0.05875,0.10905,0.15179,0.38564,0.36977,0.30756999999999995,0.20833,0.0,0.0,0.32225,0.0718,0.5868800000000001,0.6662899999999999,0.67695,0.37636,0.3171,0.50667,0.65041,0.86893,0.8305899999999999,0.8787200000000001,0.0,0.24867,-0.52533,-0.55907,0.4334,0.39428,-0.35189000000000004,0.39791,-0.92861,-0.27312,0.30546,0.44935,0.51702,-0.28805,0.53014,-0.38978,-0.30471,0.20886,-0.63852,-0.24569,0.2528,0.18938,0.66667,0.66365,0.06344,0.04319,0.25591,0.16008,0.32337,0.17598,0.5,0.18192,0.34386,0.50993,0.45175,0.06019,9e-05,0.08482,0.00994,0.21763,0.00693,0.03723,0.04204,0.48718,0.02584,0.03178,0.3492,0.6197,0.0,0.6,0.4,2.18915,0.00054,2.25125,4.1071,0.0016600000000000002,182.301,0.0,5.37147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6668,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18981,3.48035,0.51077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7826
0.35482,0.00154,0.7126100000000001,0.54222,0.72817,0.02278,0.07182000000000001,0.38685,0.23288000000000006,0.02016,0.02016,0.35245,0.21878000000000006,0.7917,0.2281,0.28465,0.625,0.0,0.0,0.49394,0.0821,1.0,0.3533,0.23557,0.49578,0.19198,0.55199,0.12761,0.89105,0.57243,0.66486,0.0,0.09943,-0.985,-0.5499,0.06502999999999999,0.02083,0.0,0.19376,-0.8035899999999999,-0.28461,0.22999,0.0877,0.35722,-0.2909,0.19526,-0.45732,-0.30471,0.51765,-0.57508,0.03605,0.0,0.29196,0.4549,0.4549,0.0,0.06869,0.0335,0.35673,0.35216,0.04411,0.65972,0.23032,0.008020000000000001,0.02436,0.4899,0.0076900000000000015,0.0,0.02839,0.06834,0.24199,0.007759999999999999,0.04656,0.00525,0.28354,0.1835,0.43734,0.19336,0.053520000000000005,0.0,0.6,0.5,1.47125,0.94148,0.0,126.68996,3.03907,0.0,0.0,4.09248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.673370000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.32449,3.32449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.79371
0.49016,0.00511,0.3665,0.27138,0.3862,0.35049,-0.43196,0.38685,0.3217,0.22642,0.22642,0.18139,0.30429,0.79787,0.0,0.30691,0.625,0.0,0.0,0.24432,0.38596,1.0,0.3533,0.23557,0.59428,0.31206,0.42254,0.28667,0.64486,0.57243,0.60719,0.0,0.15732000000000002,-0.985,-0.67498,0.06498,0.04861,0.0,0.28211,-1.0,-0.31854,0.5687300000000001,0.07693,0.0,-0.2909,0.24158,-0.17404,0.0,0.5394899999999999,0.03647,0.03605,0.0,0.22035,0.4481100000000001,0.09677,0.0,0.28753,0.007140000000000001,0.37265,0.2839,0.23216,0.81944,0.29738000000000003,0.0,0.02655,0.4,0.0052,0.0,0.02839,0.0,0.99553,0.01933,0.59099,0.00525,0.3184,0.36843,0.40404,0.36347,0.30749,0.0,0.7,0.6,2.24379,1.40418,0.0,254.67233,2.54056,0.0,0.0,3.94405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27963,0.0,0.0,1.97925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.96125
